DateTime.MST,OBJ1-D,OBJ1-M,OBJ1-S,OBJ2-D,OBJ2-M,OBJ2-S,OBJ4-D,OBJ4-M,OBJ4-S,OBJ1-D_T,OBJ1-M_T,OBJ1-S_T,OBJ2-D_T,OBJ2-M_T,OBJ2-S_T,OBJ4-D_T,OBJ4-M_T,OBJ4-S_T
2022-05-30 10:00:00,2725.778,2725.786,2725.933,2725.533,2725.693,2725.906,2725.635,2725.776,2725.915,1.439,1.221,2.088,3.472,2.943,4.207,1.872,1.872,3.049
2022-05-30 11:00:00,2725.776,2725.783,2725.931,2725.532,2725.695,2725.905,2725.631,2725.775,2725.917,1.439,1.221,2.088,3.472,2.943,4.207,1.872,1.872,3.049
2022-05-30 12:00:00,2725.775,2725.782,2725.929,2725.528,2725.693,2725.903,2725.63,2725.77,2725.917,1.439,1.221,2.088,3.472,2.943,4.207,1.98,1.872,3.049
2022-05-30 13:00:00,2725.772,2725.781,2725.927,2725.528,2725.693,2725.903,2725.629,2725.772,2725.916,1.439,1.221,2.088,3.472,2.943,4.207,1.98,1.872,3.049
2022-05-30 14:00:00,2725.771,2725.784,2725.929,2725.527,2725.693,2725.904,2725.628,2725.774,2725.916,1.439,1.221,2.195,3.472,2.943,4.207,1.98,1.98,3.049
2022-05-30 15:00:00,2725.773,2725.786,2725.93,2725.529,2725.695,2725.905,2725.63,2725.774,2725.918,1.439,1.221,2.195,3.472,2.943,4.207,1.98,1.98,3.049
2022-05-30 16:00:00,2725.768,2725.784,2725.929,2725.525,2725.693,2725.905,2725.626,2725.775,2725.913,1.439,1.221,2.195,3.472,2.943,4.207,1.98,1.98,3.049
2022-05-30 17:00:00,2725.767,2725.784,2725.927,2725.525,2725.695,2725.903,2725.625,2725.773,2725.911,1.439,1.221,2.195,3.578,2.943,4.207,1.98,1.98,3.049
2022-05-30 18:00:00,2725.766,2725.786,2725.931,2725.525,2725.696,2725.906,2725.626,2725.774,2725.913,1.439,1.221,2.195,3.578,2.943,4.207,1.98,1.98,3.049
2022-05-30 19:00:00,2725.763,2725.784,2725.927,2725.524,2725.695,2725.902,2725.622,2725.775,2725.91,1.439,1.221,2.195,3.578,2.943,4.207,1.98,1.98,3.049
2022-05-30 20:00:00,2725.759,2725.783,2725.924,2725.519,2725.693,2725.9,2725.62,2725.772,2725.906,1.439,1.221,2.195,3.578,2.943,4.207,1.98,1.98,3.049
2022-05-30 21:00:00,2725.759,2725.786,2725.925,2725.519,2725.694,2725.903,2725.619,2725.774,2725.906,1.439,1.221,2.195,3.578,2.943,4.207,1.98,1.98,3.049
2022-05-30 22:00:00,2725.757,2725.784,2725.925,2725.517,2725.695,2725.905,2725.618,2725.772,2725.904,1.548,1.221,2.195,3.578,2.943,4.207,1.98,1.98,3.155
2022-05-30 23:00:00,2725.756,2725.785,2725.924,2725.515,2725.696,2725.904,2725.616,2725.772,2725.904,1.548,1.221,2.195,3.578,2.943,4.207,1.98,1.98,3.155
2022-05-31 00:00:00,2725.75,2725.781,2725.919,2725.509,2725.691,2725.899,2725.611,2725.772,2725.9,1.548,1.221,2.195,3.578,2.943,4.207,1.98,1.98,3.155
2022-05-31 01:00:00,2725.75,2725.784,2725.923,2725.509,2725.693,2725.901,2725.611,2725.771,2725.899,1.548,1.33,2.195,3.578,2.943,4.207,1.98,1.98,3.155
2022-05-31 02:00:00,2725.746,2725.783,2725.921,2725.508,2725.693,2725.901,2725.61,2725.77,2725.896,1.548,1.33,2.195,3.578,2.943,4.311,1.98,1.98,3.155
2022-05-31 03:00:00,2725.746,2725.782,2725.921,2725.506,2725.693,2725.901,2725.607,2725.769,2725.896,1.548,1.33,2.195,3.578,2.943,4.311,1.98,1.98,3.155
2022-05-31 04:00:00,2725.743,2725.782,2725.92,2725.504,2725.693,2725.9,2725.606,2725.768,2725.895,1.548,1.33,2.195,3.578,2.943,4.311,1.98,1.98,3.155
2022-05-31 05:00:00,2725.742,2725.782,2725.919,2725.501,2725.693,2725.899,2725.605,2725.768,2725.894,1.548,1.33,2.195,3.578,2.943,4.311,1.98,1.98,3.155
2022-05-31 06:00:00,2725.74,2725.781,2725.919,2725.499,2725.69,2725.9,2725.601,2725.768,2725.893,1.548,1.33,2.195,3.578,2.943,4.311,1.98,1.98,3.155
2022-05-31 07:00:00,2725.738,2725.783,2725.918,2725.499,2725.691,2725.901,2725.601,2725.766,2725.891,1.548,1.33,2.303,3.578,2.943,4.311,1.98,1.98,3.155
2022-05-31 08:00:00,2725.736,2725.782,2725.919,2725.5,2725.692,2725.901,2725.6,2725.767,2725.89,1.548,1.33,2.303,3.578,2.943,4.311,1.98,1.98,3.155
2022-05-31 09:00:00,2725.735,2725.78,2725.917,2725.498,2725.692,2725.901,2725.599,2725.766,2725.889,1.548,1.33,2.303,3.578,2.943,4.311,1.98,1.98,3.155
2022-05-31 10:00:00,2725.734,2725.782,2725.917,2725.497,2725.692,2725.901,2725.598,2725.767,2725.887,1.548,1.33,2.303,3.578,2.943,4.311,1.98,1.98,3.155
2022-05-31 11:00:00,2725.729,2725.778,2725.913,2725.493,2725.689,2725.898,2725.594,2725.763,2725.884,1.548,1.33,2.303,3.578,2.943,4.311,1.98,1.98,3.155
2022-05-31 12:00:00,2725.727,2725.779,2725.913,2725.493,2725.687,2725.897,2725.592,2725.762,2725.881,1.548,1.33,2.303,3.578,3.049,4.311,1.98,1.98,3.155
2022-05-31 13:00:00,2725.727,2725.778,2725.911,2725.492,2725.688,2725.897,2725.591,2725.76,2725.88,1.548,1.33,2.303,3.578,3.049,4.311,1.98,1.98,3.155
2022-05-31 14:00:00,2725.728,2725.779,2725.912,2725.493,2725.69,2725.897,2725.593,2725.761,2725.88,1.548,1.33,2.303,3.683,3.049,4.311,1.98,1.98,3.155
2022-05-31 15:00:00,2725.73,2725.78,2725.913,2725.495,2725.689,2725.9,2725.594,2725.763,2725.879,1.548,1.33,2.303,3.683,3.049,4.311,1.98,1.98,3.155
2022-05-31 16:00:00,2725.732,2725.779,2725.911,2725.495,2725.691,2725.9,2725.596,2725.761,2725.877,1.548,1.33,2.303,3.683,3.049,4.311,1.98,1.98,3.261
2022-05-31 17:00:00,2725.731,2725.781,2725.911,2725.496,2725.69,2725.897,2725.594,2725.762,2725.879,1.548,1.33,2.303,3.683,3.049,4.311,1.98,1.98,3.261
2022-05-31 18:00:00,2725.729,2725.779,2725.91,2725.495,2725.688,2725.897,2725.593,2725.761,2725.876,1.548,1.33,2.303,3.683,3.049,4.311,1.98,1.98,3.261
2022-05-31 19:00:00,2725.728,2725.778,2725.91,2725.493,2725.689,2725.896,2725.592,2725.759,2725.875,1.548,1.33,2.303,3.683,3.049,4.311,1.98,1.98,3.261
2022-05-31 20:00:00,2725.727,2725.777,2725.908,2725.493,2725.687,2725.896,2725.59,2725.758,2725.875,1.548,1.33,2.303,3.683,3.049,4.311,1.98,1.98,3.261
2022-05-31 21:00:00,2725.725,2725.777,2725.908,2725.491,2725.689,2725.896,2725.589,2725.757,2725.873,1.548,1.33,2.303,3.683,3.049,4.311,1.98,1.98,3.261
2022-05-31 22:00:00,2725.723,2725.778,2725.908,2725.49,2725.688,2725.897,2725.59,2725.756,2725.874,1.548,1.33,2.303,3.683,3.049,4.311,1.98,1.98,3.261
2022-05-31 23:00:00,2725.725,2725.777,2725.908,2725.489,2725.687,2725.895,2725.587,2725.756,2725.874,1.548,1.33,2.303,3.683,3.049,4.311,1.98,1.98,3.261
2022-06-01 00:00:00,2725.72,2725.779,2725.905,2725.487,2725.687,2725.895,2725.587,2725.755,2725.872,1.548,1.33,2.303,3.683,3.049,4.415,1.98,1.98,3.261
2022-06-01 01:00:00,2725.721,2725.776,2725.905,2725.486,2725.688,2725.896,2725.585,2725.754,2725.87,1.548,1.33,2.303,3.683,3.049,4.415,1.98,1.98,3.261
2022-06-01 02:00:00,2725.72,2725.777,2725.904,2725.484,2725.686,2725.895,2725.584,2725.755,2725.871,1.656,1.33,2.41,3.683,3.049,4.415,1.98,1.98,3.261
2022-06-01 03:00:00,2725.718,2725.777,2725.906,2725.484,2725.687,2725.895,2725.584,2725.754,2725.87,1.656,1.33,2.41,3.683,3.049,4.415,1.98,2.088,3.261
2022-06-01 04:00:00,2725.717,2725.776,2725.904,2725.485,2725.686,2725.894,2725.583,2725.753,2725.87,1.656,1.33,2.41,3.683,3.049,4.415,1.98,2.088,3.261
2022-06-01 05:00:00,2725.715,2725.774,2725.902,2725.482,2725.684,2725.893,2725.581,2725.753,2725.87,1.656,1.33,2.41,3.683,3.049,4.415,1.98,2.088,3.261
2022-06-01 06:00:00,2725.714,2725.775,2725.904,2725.482,2725.685,2725.893,2725.58,2725.752,2725.869,1.656,1.33,2.41,3.683,3.049,4.415,1.98,2.088,3.261
2022-06-01 07:00:00,2725.712,2725.774,2725.902,2725.481,2725.684,2725.891,2725.578,2725.749,2725.867,1.656,1.439,2.41,3.683,3.049,4.415,1.98,2.088,3.261
2022-06-01 08:00:00,2725.713,2725.775,2725.901,2725.481,2725.684,2725.893,2725.578,2725.75,2725.868,1.656,1.439,2.41,3.683,3.049,4.415,1.98,2.088,3.261
2022-06-01 09:00:00,2725.71,2725.775,2725.901,2725.478,2725.684,2725.892,2725.577,2725.748,2725.869,1.656,1.439,2.41,3.683,3.049,4.415,1.98,2.088,3.261
2022-06-01 10:00:00,2725.709,2725.773,2725.899,2725.477,2725.683,2725.891,2725.574,2725.748,2725.867,1.656,1.439,2.41,3.683,3.049,4.415,1.98,2.088,3.261
2022-06-01 11:00:00,2725.705,2725.772,2725.898,2725.474,2725.681,2725.89,2725.574,2725.746,2725.865,1.656,1.439,2.41,3.788,3.049,4.415,1.98,2.088,3.261
2022-06-01 12:00:00,2725.705,2725.771,2725.895,2725.473,2725.68,2725.887,2725.573,2725.743,2725.862,1.656,1.439,2.41,3.788,3.049,4.415,1.98,2.088,3.261
2022-06-01 13:00:00,2725.704,2725.769,2725.895,2725.474,2725.68,2725.887,2725.572,2725.743,2725.862,1.656,1.439,2.41,3.788,3.049,4.415,1.98,2.088,3.261
2022-06-01 14:00:00,2725.708,2725.772,2725.895,2725.477,2725.679,2725.888,2725.576,2725.745,2725.861,1.656,1.439,2.41,3.788,3.049,4.415,2.088,2.088,3.367
2022-06-01 15:00:00,2725.714,2725.774,2725.897,2725.482,2725.681,2725.89,2725.58,2725.745,2725.863,1.656,1.439,2.41,3.788,3.049,4.415,1.98,2.088,3.367
2022-06-01 16:00:00,2725.723,2725.773,2725.898,2725.489,2725.681,2725.892,2725.587,2725.746,2725.862,1.656,1.439,2.41,3.788,3.049,4.415,2.088,2.088,3.367
2022-06-01 17:00:00,2725.729,2725.771,2725.896,2725.493,2725.681,2725.891,2725.592,2725.744,2725.861,1.656,1.439,2.41,3.788,3.049,4.415,2.088,2.088,3.367
2022-06-01 18:00:00,2725.734,2725.771,2725.895,2725.499,2725.68,2725.887,2725.596,2725.743,2725.86,1.656,1.439,2.41,3.788,3.049,4.415,2.088,2.088,3.367
2022-06-01 19:00:00,2725.739,2725.772,2725.895,2725.502,2725.679,2725.888,2725.601,2725.742,2725.86,1.656,1.439,2.41,3.788,3.049,4.415,2.088,2.088,3.367
2022-06-01 20:00:00,2725.741,2725.771,2725.894,2725.505,2725.681,2725.887,2725.603,2725.742,2725.86,1.656,1.439,2.41,3.788,3.049,4.415,2.088,2.088,3.367
2022-06-01 21:00:00,2725.742,2725.771,2725.894,2725.505,2725.679,2725.887,2725.604,2725.742,2725.861,1.656,1.439,2.41,3.788,3.049,4.415,2.088,2.088,3.367
2022-06-01 22:00:00,2725.741,2725.772,2725.893,2725.505,2725.682,2725.888,2725.604,2725.742,2725.864,1.656,1.439,2.41,3.788,3.049,4.415,2.088,2.088,3.367
2022-06-01 23:00:00,2725.738,2725.769,2725.894,2725.503,2725.679,2725.887,2725.601,2725.74,2725.861,1.656,1.439,2.41,3.788,3.049,4.519,2.088,2.088,3.367
2022-06-02 00:00:00,2725.739,2725.769,2725.894,2725.503,2725.681,2725.887,2725.601,2725.741,2725.862,1.656,1.439,2.41,3.788,3.155,4.519,2.088,2.088,3.367
2022-06-02 01:00:00,2725.738,2725.771,2725.894,2725.503,2725.681,2725.887,2725.601,2725.742,2725.864,1.656,1.439,2.517,3.788,3.155,4.519,2.088,2.088,3.367
2022-06-02 02:00:00,2725.736,2725.77,2725.893,2725.5,2725.68,2725.886,2725.598,2725.74,2725.865,1.656,1.439,2.517,3.788,3.155,4.519,2.088,2.088,3.367
2022-06-02 03:00:00,2725.732,2725.769,2725.892,2725.497,2725.678,2725.886,2725.595,2725.741,2725.864,1.656,1.439,2.517,3.788,3.155,4.519,2.088,2.088,3.367
2022-06-02 04:00:00,2725.731,2725.769,2725.894,2725.498,2725.68,2725.886,2725.596,2725.741,2725.866,1.764,1.439,2.517,3.788,3.155,4.519,2.088,2.088,3.367
2022-06-02 05:00:00,2725.731,2725.768,2725.895,2725.495,2725.679,2725.886,2725.595,2725.74,2725.866,1.764,1.439,2.517,3.788,3.155,4.519,2.088,2.088,3.367
2022-06-02 06:00:00,2725.732,2725.768,2725.894,2725.494,2725.678,2725.887,2725.594,2725.74,2725.867,1.764,1.439,2.517,3.788,3.155,4.519,2.088,2.088,3.367
2022-06-02 07:00:00,2725.73,2725.77,2725.892,2725.492,2725.678,2725.886,2725.592,2725.739,2725.867,1.764,1.439,2.517,3.788,3.155,4.519,2.088,2.088,3.367
2022-06-02 08:00:00,2725.727,2725.768,2725.892,2725.491,2725.679,2725.886,2725.59,2725.738,2725.867,1.764,1.439,2.517,3.788,3.155,4.519,2.088,2.088,3.367
2022-06-02 09:00:00,2725.724,2725.771,2725.892,2725.49,2725.679,2725.886,2725.589,2725.737,2725.867,1.764,1.439,2.517,3.788,3.155,4.519,2.088,2.088,3.367
2022-06-02 10:00:00,2725.723,2725.768,2725.891,2725.488,2725.679,2725.884,2725.588,2725.739,2725.867,1.764,1.439,2.517,3.788,3.155,4.519,2.088,2.088,3.367
2022-06-02 11:00:00,2725.722,2725.768,2725.889,2725.486,2725.676,2725.883,2725.585,2725.735,2725.864,1.764,1.439,2.517,3.893,3.155,4.519,2.088,2.088,3.367
2022-06-02 12:00:00,2725.719,2725.764,2725.887,2725.485,2725.675,2725.883,2725.584,2725.735,2725.862,1.764,1.439,2.517,3.893,3.155,4.519,2.088,2.088,3.367
2022-06-02 13:00:00,2725.721,2725.763,2725.887,2725.486,2725.674,2725.882,2725.586,2725.733,2725.861,1.764,1.439,2.517,3.893,3.155,4.519,2.088,2.088,3.367
2022-06-02 14:00:00,2725.729,2725.766,2725.887,2725.495,2725.674,2725.882,2725.592,2725.734,2725.861,1.764,1.548,2.517,3.893,3.155,4.519,2.088,2.195,3.472
2022-06-02 15:00:00,2725.743,2725.767,2725.89,2725.505,2725.678,2725.883,2725.602,2725.737,2725.861,1.764,1.548,2.517,3.893,3.155,4.519,2.088,2.088,3.472
2022-06-02 16:00:00,2725.755,2725.768,2725.889,2725.515,2725.677,2725.883,2725.612,2725.736,2725.86,1.764,1.548,2.517,3.893,3.155,4.519,2.088,2.195,3.472
2022-06-02 17:00:00,2725.768,2725.768,2725.891,2725.527,2725.677,2725.884,2725.623,2725.737,2725.86,1.764,1.548,2.517,3.893,3.155,4.623,2.088,2.195,3.472
2022-06-02 18:00:00,2725.777,2725.768,2725.891,2725.533,2725.676,2725.884,2725.631,2725.736,2725.861,1.764,1.548,2.517,3.893,3.155,4.623,2.088,2.195,3.472
2022-06-02 19:00:00,2725.786,2725.768,2725.891,2725.541,2725.678,2725.883,2725.637,2725.737,2725.861,1.764,1.548,2.517,3.893,3.155,4.623,2.088,2.195,3.472
2022-06-02 20:00:00,2725.789,2725.765,2725.891,2725.544,2725.676,2725.884,2725.639,2725.739,2725.863,1.764,1.548,2.517,3.893,3.155,4.623,2.088,2.195,3.472
2022-06-02 21:00:00,2725.79,2725.766,2725.891,2725.546,2725.676,2725.883,2725.641,2725.737,2725.864,1.764,1.548,2.517,3.893,3.155,4.623,2.088,2.195,3.472
2022-06-02 22:00:00,2725.791,2725.767,2725.891,2725.546,2725.677,2725.885,2725.642,2725.738,2725.867,1.764,1.548,2.517,3.893,3.155,4.623,2.088,2.195,3.472
2022-06-02 23:00:00,2725.788,2725.767,2725.891,2725.542,2725.676,2725.883,2725.64,2725.737,2725.868,1.764,1.548,2.624,3.893,3.155,4.623,2.088,2.195,3.472
2022-06-03 00:00:00,2725.785,2725.767,2725.892,2725.54,2725.676,2725.882,2725.638,2725.737,2725.871,1.764,1.548,2.624,3.893,3.155,4.623,2.088,2.195,3.472
2022-06-03 01:00:00,2725.784,2725.766,2725.894,2725.539,2725.676,2725.884,2725.638,2725.737,2725.873,1.764,1.548,2.624,3.893,3.155,4.623,2.088,2.195,3.472
2022-06-03 02:00:00,2725.782,2725.766,2725.892,2725.537,2725.676,2725.884,2725.635,2725.738,2725.875,1.764,1.548,2.624,3.893,3.155,4.623,2.088,2.195,3.472
2022-06-03 03:00:00,2725.778,2725.766,2725.893,2725.533,2725.676,2725.883,2725.631,2725.739,2725.876,1.764,1.548,2.624,3.893,3.155,4.623,2.088,2.195,3.472
2022-06-03 04:00:00,2725.777,2725.767,2725.894,2725.531,2725.676,2725.884,2725.631,2725.738,2725.878,1.764,1.548,2.624,3.893,3.155,4.623,2.088,2.195,3.472
2022-06-03 05:00:00,2725.772,2725.768,2725.894,2725.528,2725.677,2725.884,2725.627,2725.738,2725.878,1.764,1.548,2.624,3.893,3.155,4.623,2.088,2.195,3.472
2022-06-03 06:00:00,2725.77,2725.766,2725.893,2725.526,2725.676,2725.884,2725.626,2725.739,2725.881,1.872,1.548,2.624,3.893,3.155,4.623,2.088,2.195,3.472
2022-06-03 07:00:00,2725.768,2725.766,2725.894,2725.525,2725.675,2725.884,2725.625,2725.738,2725.882,1.872,1.548,2.624,3.893,3.261,4.727,2.088,2.195,3.472
2022-06-03 08:00:00,2725.766,2725.766,2725.893,2725.522,2725.674,2725.883,2725.623,2725.738,2725.881,1.872,1.548,2.624,3.893,3.261,4.727,2.088,2.195,3.472
2022-06-03 09:00:00,2725.763,2725.765,2725.895,2725.519,2725.674,2725.883,2725.621,2725.737,2725.881,1.872,1.548,2.624,3.893,3.261,4.727,2.088,2.195,3.472
2022-06-03 10:00:00,2725.761,2725.765,2725.895,2725.519,2725.676,2725.882,2725.62,2725.739,2725.882,1.872,1.548,2.624,3.998,3.261,4.727,2.088,2.195,3.472
2022-06-03 11:00:00,2725.757,2725.763,2725.892,2725.513,2725.674,2725.881,2725.616,2725.737,2725.878,1.872,1.548,2.624,3.998,3.261,4.727,2.088,2.195,3.472
2022-06-03 12:00:00,2725.756,2725.762,2725.891,2725.512,2725.674,2725.881,2725.614,2725.738,2725.878,1.872,1.548,2.624,3.998,3.261,4.727,2.088,2.195,3.472
2022-06-03 13:00:00,2725.757,2725.764,2725.892,2725.514,2725.673,2725.882,2725.614,2725.737,2725.877,1.872,1.548,2.624,3.998,3.261,4.727,2.088,2.195,3.578
2022-06-03 14:00:00,2725.762,2725.764,2725.892,2725.517,2725.673,2725.881,2725.619,2725.737,2725.876,1.872,1.548,2.624,3.998,3.261,4.727,2.088,2.195,3.578
2022-06-03 15:00:00,2725.768,2725.767,2725.893,2725.522,2725.676,2725.884,2725.623,2725.74,2725.877,1.872,1.548,2.624,3.998,3.261,4.727,2.088,2.195,3.578
2022-06-03 16:00:00,2725.774,2725.765,2725.892,2725.529,2725.673,2725.882,2725.629,2725.739,2725.875,1.872,1.548,2.73,3.998,3.261,4.727,2.088,2.195,3.578
2022-06-03 17:00:00,2725.784,2725.764,2725.895,2725.538,2725.675,2725.883,2725.636,2725.738,2725.874,1.872,1.548,2.73,3.998,3.261,4.727,2.195,2.195,3.578
2022-06-03 18:00:00,2725.794,2725.764,2725.895,2725.541,2725.673,2725.884,2725.642,2725.738,2725.875,1.872,1.548,2.73,3.998,3.261,4.727,2.195,2.195,3.578
2022-06-03 19:00:00,2725.799,2725.765,2725.896,2725.548,2725.675,2725.883,2725.646,2725.739,2725.875,1.872,1.656,2.73,3.998,3.261,4.727,2.195,2.195,3.578
2022-06-03 20:00:00,2725.801,2725.766,2725.895,2725.55,2725.675,2725.884,2725.649,2725.741,2725.876,1.872,1.656,2.73,3.998,3.261,4.727,2.195,2.195,3.578
2022-06-03 21:00:00,2725.802,2725.765,2725.896,2725.549,2725.675,2725.884,2725.649,2725.739,2725.878,1.872,1.656,2.73,3.998,3.261,4.831,2.195,2.195,3.578
2022-06-03 22:00:00,2725.801,2725.764,2725.897,2725.553,2725.674,2725.884,2725.649,2725.74,2725.878,1.872,1.656,2.73,3.998,3.261,4.831,2.195,2.195,3.578
2022-06-03 23:00:00,2725.802,2725.765,2725.899,2725.552,2725.676,2725.884,2725.65,2725.741,2725.881,1.872,1.656,2.73,3.998,3.261,4.831,2.195,2.195,3.578
2022-06-04 00:00:00,2725.799,2725.764,2725.899,2725.549,2725.674,2725.884,2725.649,2725.74,2725.882,1.872,1.656,2.73,3.998,3.261,4.831,2.195,2.195,3.578
2022-06-04 01:00:00,2725.796,2725.764,2725.899,2725.546,2725.676,2725.882,2725.647,2725.741,2725.881,1.872,1.656,2.73,3.998,3.261,4.831,2.195,2.195,3.578
2022-06-04 02:00:00,2725.794,2725.764,2725.9,2725.543,2725.676,2725.884,2725.645,2725.742,2725.885,1.872,1.656,2.73,3.998,3.261,4.831,2.195,2.195,3.578
2022-06-04 03:00:00,2725.791,2725.764,2725.9,2725.544,2725.676,2725.883,2725.644,2725.742,2725.885,1.872,1.656,2.73,3.998,3.261,4.831,2.195,2.303,3.578
2022-06-04 04:00:00,2725.789,2725.762,2725.899,2725.54,2725.676,2725.884,2725.64,2725.742,2725.886,1.872,1.656,2.73,3.998,3.261,4.831,2.195,2.303,3.578
2022-06-04 05:00:00,2725.786,2725.765,2725.9,2725.538,2725.676,2725.885,2725.64,2725.742,2725.888,1.872,1.656,2.73,4.102,3.261,4.831,2.195,2.303,3.578
2022-06-04 06:00:00,2725.781,2725.765,2725.9,2725.536,2725.675,2725.885,2725.636,2725.742,2725.889,1.872,1.656,2.73,4.102,3.261,4.831,2.195,2.303,3.578
2022-06-04 07:00:00,2725.781,2725.765,2725.9,2725.532,2725.676,2725.885,2725.633,2725.743,2725.889,1.872,1.656,2.73,4.102,3.261,4.831,2.195,2.303,3.578
2022-06-04 08:00:00,2725.778,2725.764,2725.898,2725.531,2725.675,2725.885,2725.632,2725.744,2725.887,1.872,1.656,2.73,4.102,3.261,4.831,2.195,2.303,3.578
2022-06-04 09:00:00,2725.777,2725.766,2725.901,2725.529,2725.676,2725.886,2725.63,2725.744,2725.89,1.98,1.656,2.837,4.102,3.261,4.934,2.195,2.303,3.578
2022-06-04 10:00:00,2725.772,2725.765,2725.9,2725.527,2725.675,2725.885,2725.627,2725.742,2725.889,1.98,1.656,2.837,4.102,3.261,4.934,2.195,2.303,3.578
2022-06-04 11:00:00,2725.771,2725.763,2725.9,2725.525,2725.674,2725.885,2725.625,2725.742,2725.887,1.98,1.656,2.837,4.102,3.261,4.934,2.195,2.303,3.578
2022-06-04 12:00:00,2725.767,2725.762,2725.896,2725.52,2725.672,2725.883,2725.623,2725.739,2725.883,1.98,1.656,2.837,4.102,3.261,4.934,2.195,2.303,3.578
2022-06-04 13:00:00,2725.768,2725.761,2725.896,2725.523,2725.672,2725.882,2725.624,2725.74,2725.882,1.98,1.656,2.837,4.102,3.261,4.934,2.195,2.303,3.683
2022-06-04 14:00:00,2725.774,2725.763,2725.899,2725.531,2725.674,2725.883,2725.628,2725.742,2725.881,1.98,1.656,2.837,4.102,3.261,4.934,2.195,2.303,3.683
2022-06-04 15:00:00,2725.785,2725.762,2725.899,2725.537,2725.675,2725.883,2725.636,2725.745,2725.88,1.98,1.656,2.837,4.102,3.367,4.934,2.195,2.303,3.683
2022-06-04 16:00:00,2725.794,2725.763,2725.9,2725.545,2725.675,2725.885,2725.642,2725.744,2725.881,1.98,1.656,2.837,4.102,3.367,4.934,2.195,2.303,3.683
2022-06-04 17:00:00,2725.804,2725.762,2725.899,2725.552,2725.674,2725.884,2725.651,2725.743,2725.878,1.98,1.656,2.837,4.102,3.367,4.934,2.195,2.303,3.683
2022-06-04 18:00:00,2725.811,2725.763,2725.901,2725.56,2725.674,2725.885,2725.657,2725.743,2725.879,1.98,1.656,2.837,4.102,3.367,4.934,2.195,2.303,3.683
2022-06-04 19:00:00,2725.815,2725.763,2725.902,2725.565,2725.676,2725.886,2725.66,2725.744,2725.88,1.98,1.656,2.837,4.102,3.367,4.934,2.195,2.303,3.683
2022-06-04 20:00:00,2725.818,2725.762,2725.902,2725.567,2725.675,2725.885,2725.663,2725.745,2725.882,1.98,1.656,2.837,4.102,3.367,5.037,2.195,2.303,3.683
2022-06-04 21:00:00,2725.82,2725.763,2725.902,2725.569,2725.674,2725.883,2725.665,2725.745,2725.882,1.98,1.656,2.837,4.102,3.367,5.037,2.195,2.303,3.683
2022-06-04 22:00:00,2725.821,2725.764,2725.903,2725.571,2725.674,2725.885,2725.667,2725.745,2725.885,1.98,1.656,2.837,4.102,3.367,5.037,2.195,2.303,3.683
2022-06-04 23:00:00,2725.82,2725.765,2725.906,2725.566,2725.676,2725.886,2725.666,2725.746,2725.887,1.98,1.656,2.837,4.102,3.367,5.037,2.195,2.303,3.683
2022-06-05 00:00:00,2725.819,2725.765,2725.905,2725.567,2725.676,2725.885,2725.665,2725.748,2725.89,1.98,1.656,2.943,4.102,3.367,5.037,2.195,2.303,3.683
2022-06-05 01:00:00,2725.817,2725.763,2725.905,2725.564,2725.676,2725.885,2725.663,2725.747,2725.89,1.98,1.764,2.837,4.102,3.367,5.037,2.195,2.303,3.683
2022-06-05 02:00:00,2725.814,2725.763,2725.905,2725.562,2725.678,2725.884,2725.662,2725.747,2725.893,1.98,1.764,2.943,4.207,3.367,5.037,2.195,2.303,3.683
2022-06-05 03:00:00,2725.809,2725.764,2725.906,2725.56,2725.677,2725.886,2725.658,2725.748,2725.892,1.98,1.764,2.943,4.207,3.367,5.037,2.195,2.303,3.683
2022-06-05 04:00:00,2725.807,2725.766,2725.908,2725.557,2725.678,2725.886,2725.654,2725.75,2725.895,1.98,1.764,2.943,4.207,3.367,5.037,2.195,2.303,3.683
2022-06-05 05:00:00,2725.803,2725.764,2725.907,2725.554,2725.676,2725.885,2725.653,2725.75,2725.894,1.98,1.764,2.943,4.207,3.367,5.037,2.195,2.303,3.683
2022-06-05 06:00:00,2725.801,2725.765,2725.908,2725.551,2725.678,2725.884,2725.652,2725.748,2725.895,1.98,1.764,2.943,4.207,3.367,5.037,2.195,2.303,3.683
2022-06-05 07:00:00,2725.798,2725.765,2725.908,2725.548,2725.676,2725.886,2725.649,2725.747,2725.895,1.98,1.764,2.943,4.207,3.367,5.037,2.195,2.303,3.683
2022-06-05 08:00:00,2725.795,2725.764,2725.909,2725.546,2725.678,2725.887,2725.646,2725.75,2725.896,1.98,1.764,2.943,4.207,3.367,5.037,2.195,2.303,3.683
2022-06-05 09:00:00,2725.79,2725.766,2725.909,2725.544,2725.676,2725.884,2725.643,2725.749,2725.895,1.98,1.764,2.943,4.207,3.367,5.141,2.195,2.303,3.683
2022-06-05 10:00:00,2725.787,2725.764,2725.907,2725.539,2725.678,2725.887,2725.64,2725.749,2725.895,1.98,1.764,2.943,4.207,3.367,5.141,2.195,2.303,3.683
2022-06-05 11:00:00,2725.784,2725.764,2725.909,2725.539,2725.675,2725.885,2725.638,2725.748,2725.893,1.98,1.764,2.943,4.207,3.367,5.141,2.195,2.303,3.683
2022-06-05 12:00:00,2725.781,2725.762,2725.907,2725.537,2725.675,2725.884,2725.636,2725.747,2725.891,1.98,1.764,2.943,4.207,3.367,5.141,2.195,2.303,3.788
